"Name","main","experiment","model","test/davidson_accuracy","test/davidson_f1-score","test/davidson_precision","test/davidson_recall","test/garcia_accuracy","test/garcia_f1-score","test/garcia_precision","test/garcia_recall","test/waseem_accuracy","test/waseem_f1-score","test/waseem_hovy_accuracy","test/waseem_hovy_f1-score","test/waseem_hovy_precision","test/waseem_hovy_recall","test/waseem_precision","test/waseem_recall","test/wulczyn_accuracy","test/wulczyn_f1-score","test/wulczyn_precision","test/wulczyn_recall"
"celestial-sweep-1","garcia","word","mlp","0.24969745865268253","0.24585287282928409","0.5308069742072491","0.549295630489802","0.5753138075313807","0.4966150142921618","0.5753138075313807","0.7010280373831775","0.7124277456647399","0.5065202200283098","0.6708037825059102","0.5828297113718304","0.5807254320361143","0.6019755260360455","0.5091860372234204","0.5075210589651022","0.904788803113036","0.4811766531693043","0.5030300465642918","0.8482703661830286"
"northern-sweep-5","waseem_hovy","word","cnn","0.6756756756756757","0.6115837573898076","0.7256493544252862","0.6291505804355929","0.5292887029288703","0.45833648107577246","0.5292887029288703","0.561525448661371","0.8294797687861272","0.649316292173435","0.7848699763593381","0.7462624584717608","0.740486051669287","0.7539440147467064","0.6395079479191629","0.6627163806435985","0.6375760999184084","0.4580360648873","0.49743680540869306","0.4989953079788421"
"cerulean-sweep-4","waseem_hovy","word","cnn","0.6341266639774102","0.578865439591447","0.7035432759514988","0.614341199221251","0.5209205020920502","0.43214206045766046","0.5209205020920502","0.5558411214953272","0.8554913294797688","0.7257102993404363","0.7960992907801419","0.759897828863346","0.754127649187157","0.7673872783924625","0.7274382937934339","0.7240310321494328","0.6960082846921484","0.4762629515555524","0.4976175145892522","0.4989196404286058"
"fast-sweep-3","waseem_hovy","word","cnn","0.6240419524001614","0.5789821638130225","0.7271344902739302","0.6271311940675472","0.5815899581589958","0.5423297140996917","0.5815899581589958","0.6242104421523946","0.8511560693641619","0.6871980093301677","0.789598108747045","0.7430747497082488","0.7312262422292919","0.7649215902379248","0.6714194424474799","0.7100955513784462","0.594866001380782","0.43464334244293246","0.47499662557795513","0.4907418970247681"
"cosmic-sweep-2","waseem_hovy","word","cnn","0.8418717224687374","0.7277515425492573","0.7365924912834039","0.7201548827233041","0.5920502092050209","0.586972416085078","0.5920502092050208","0.5968110178229489","0.7109826589595376","0.6285441291721687","0.700354609929078","0.6931650274717316","0.7415515881873995","0.7107791479820628","0.7374231168623692","0.6325180343656094","0.45669365467896816","0.3793510579015432","0.49483317239935887","0.4981931969685664"
"gallant-sweep-1","waseem_hovy","word","cnn","0.7301331181928197","0.6583996317157043","0.7612542361842825","0.6562088426357958","0.5230125523012552","0.457596751075012","0.5230125523012552","0.5444613563335025","0.865606936416185","0.7477570697865836","0.7960992907801419","0.7532630073305917","0.7423722199293068","0.7715829668391768","0.752512181484144","0.7433189655172414","0.6219167765016005","0.4480181528708576","0.48555180407258586","0.4944545016657338"
"earnest-sweep-4","waseem_hovy","word","lstm","0.4247680516337233","0.41100103302342633","0.5776945853598401","0.549867579131546","0.49581589958158995","0.41569830843752376","0.49581589958158995","0.4907335607940447","0.7413294797687862","0.5893284000225447","0.7044917257683215","0.6731430196330548","0.6814069899837962","0.6691645888087697","0.6140985701733366","0.5824787509238729","0.5615703257390322","0.446589784004273","0.5576585923714563","0.5201638534631297"
"morning-sweep-5","waseem_hovy","word","lstm","0.4041952400161355","0.3970426877315443","0.5930681255189835","0.5650026317841548","0.5062761506276151","0.4203917216433401","0.5062761506276151","0.5154094132817537","0.7630057803468208","0.5971717401181281","0.735224586288416","0.6999696017833621","0.7030164238763689","0.6974976995458458","0.611646297627606","0.58995250415106","0.6724094646331513","0.46609166208935227","0.4904377827615396","0.4959211137843504"
"floral-sweep-3","waseem_hovy","word","lstm","0.3937071399757967","0.38609749285951434","0.5714586429789243","0.5496437741678503","0.50418410041841","0.38419138631137784","0.50418410041841","0.518968253968254","0.7557803468208093","0.5861932310740761","0.7328605200945626","0.6955962426365228","0.6973603279957474","0.6940397601946484","0.5997364006709801","0.5799359795134443","0.4378648088872152","0.38166365215564624","0.560849402139848","0.5219848240261238"
"dry-sweep-2","waseem_hovy","word","lstm","0.3945139169019766","0.3872451416960379","0.5757698399960924","0.552920793044292","0.5230125523012552","0.41930946291560106","0.5230125523012552","0.5805601519887235","0.7745664739884393","0.5815230032097501","0.7328605200945626","0.6926504629629631","0.6924622324716432","0.6928412932625546","0.5841201373911654","0.5793534775073468","0.5023222243143162","0.4047232613502923","0.5053912881439477","0.5018654206736216"
"fragrant-sweep-1","waseem_hovy","word","lstm","0.4429205324727713","0.4261328787318765","0.5886063215383077","0.555306927185643","0.5334728033472803","0.4553833734410366","0.5334728033472803","0.5784893267651889","0.75","0.5841678389690687","0.7210401891252955","0.6886150218267058","0.6950397548703932","0.6846761501440769","0.6001357935937375","0.5778517488076311","0.5450323228519425","0.42994537049865966","0.5250443251511112","0.5087361550711458"
"proud-sweep-5","waseem_hovy","word","mlp","0.16861637757160144","0.14452618175151133","0.5002424830261881","0.5841404358353511","0.5","0.3333333333333333","0.5","0.25","0.8526011560693642","0.5546975546975547","0.7263593380614657","0.5544489078141325","0.5774766296606182","0.8030402010050252","0.5500918603722342","0.7452099788848048","0.9045063704261596","0.4765631606253129","0.5008202099737533","0.952245692225605"
"twilight-sweep-3","wulczyn","liwc","cnn","0.7858007260992336","0.727841784851464","0.8568931469761145","0.7141496359380823","0.502092050209205","0.35874368686868685","0.502092050209205","0.5197684036393714","0.8352601156069365","0.5290268656716418","0.6708037825059102","0.47518814996310776","0.5180298093275798","0.560447311179549","0.5321990574327022","0.6122528543581175","0.9493190234105316","0.8236858458543137","0.7707182682739299","0.9137786379003808"
"bright-sweep-4","waseem_hovy","word","mlp","0.20411456232351757","0.19010873191906497","0.520624431589549","0.5816076720599334","0.502092050209205","0.33796554934823086","0.502092050209205","0.750524109014675","0.8598265895953757","0.673100056006039","0.7813238770685579","0.7084318360914106","0.6908579054458792","0.7809353835971018","0.6460020768431983","0.7339733742959549","0.9046318960647712","0.47822495336672793","0.5016230696803125","0.9068606326964512"
"young-sweep-2","wulczyn","liwc","cnn","0.7974989915288423","0.739336852247497","0.8648817124767694","0.7217423323636589","0.5104602510460251","0.3727034120734908","0.5104602510460251","0.5860331173506119","0.8280346820809249","0.5359708784366319","0.6696217494089834","0.4815969061163506","0.5200998569113734","0.5607808857808858","0.5355619458423196","0.5942581300813008","0.9522688759179062","0.837533420319504","0.7880452082387266","0.9160185104052628"
"iconic-sweep-3","waseem_hovy","word","mlp","0.8309802339653086","0.4538444591319674","0.4995150339476237","0.4158255954784013","0.49581589958158995","0.33146853146853145","0.49581589958158995","0.2489495798319328","0.2875722543352601","0.28757076658668557","0.3747044917257683","0.33066717317727223","0.5369709856092347","0.6357439783012471","0.5519051042415528","0.552305364157383","0.09546224816418754","0.08715438379351954","0.4988690563039395","0.11022741540586352"
"polished-sweep-5","wulczyn","liwc","lstm","0.7736990722065349","0.7004287685263868","0.7960514226833857","0.6853309822445229","0.5669456066945606","0.5203385640115764","0.5669456066945606","0.6095074455899199","0.7760115606936416","0.566631515577589","0.6447990543735225","0.549254595365384","0.5503459982559569","0.5638440860215054","0.5658838565380622","0.5674385138670853","0.9469654176865624","0.8567568849765995","0.882076244997795","0.8355178169533386"
"crisp-sweep-1","wulczyn","liwc","cnn","0.9068172650262204","0.854335859132495","0.9085937845262102","0.8212991668724337","0.5271966527196653","0.444951394455063","0.5271966527196653","0.5667741242209328","0.8005780346820809","0.5372807442581645","0.6572104018912529","0.5202693718567417","0.5339984037026391","0.5593152431251138","0.5345954149692467","0.5546470840588488","0.9271637481955688","0.8062641625695266","0.8332817606887208","0.7845905108459786"
"jolly-sweep-2","waseem_hovy","word","mlp","0.17708753529649052","0.15609355600945174","0.5034215110937439","0.5461287591332434","0.5","0.3333333333333333","0.5","0.25","0.8526011560693642","0.6579901153212522","0.7712765957446809","0.6743783364454844","0.660451973771903","0.799324129997124","0.6340921798865724","0.7118126529891236","0.9044749890165066","0.47622821651687175","0.5006561679790026","0.9522314983365764"
"good-sweep-1","waseem_hovy","word","mlp","0.2537313432835821","0.2498200673929401","0.5389711509163183","0.5628274067324386","0.5083682008368201","0.35856512279940383","0.5083682008368201","0.6271276595744681","0.8482658959537572","0.7017718838117051","0.793144208037825","0.7458329828272026","0.732853052316478","0.7709735353425866","0.6964374151290039","0.7077027027027027","0.90397288646206","0.4815347937564662","0.502872323072358","0.6468680581751122"
"woven-sweep-5","waseem","word","cnn","0.5018152480839048","0.47562697770412904","0.6316613052913634","0.5773147401978327","0.50418410041841","0.3813395953362641","0.50418410041841","0.5203369639210347","0.9017341040462428","0.7961708394698086","0.6778959810874704","0.5177694838354411","0.5403860020459585","0.5942522187574958","0.7738797028516655","0.825705329153605","0.9000815916650976","0.5415824897782744","0.5344599872782922","0.6519249363464105"
"toasty-sweep-4","wulczyn","liwc","lstm","0.7595804759983864","0.6798706555106612","0.7655636887192476","0.6673416144516507","0.5564853556485355","0.5122167241080541","0.5564853556485355","0.5886766524666758","0.7384393063583815","0.5297342149033389","0.6442080378250591","0.5548730498623432","0.5548096889147265","0.5668541273674994","0.5322070452911575","0.5286233530213539","0.935511203163246","0.8375582850851511","0.8887989612244753","0.8016852367652343"
"misty-sweep-3","wulczyn","liwc","lstm","0.7886244453408633","0.7145234394779038","0.8050232946523479","0.6953896984325645","0.5815899581589958","0.5287947792827429","0.5815899581589958","0.6478538117445513","0.7644508670520231","0.5406861447622926","0.642434988179669","0.5323239933059913","0.5373427590891791","0.5517354158323321","0.5399552679926511","0.5415586573612496","0.937958953116174","0.8412622815808033","0.8866316806042593","0.8081834068592488"
"cosmic-sweep-2","wulczyn","liwc","lstm","0.7624041952400161","0.6807008643264432","0.7624782811965752","0.6671591979664753","0.5794979079497908","0.5418639582290251","0.5794979079497908","0.6184032123487693","0.7312138728323699","0.5431338028169014","0.6247044917257684","0.542561548041","0.54243356656833","0.548396254752991","0.5508427190670181","0.540963560772805","0.9337224628130296","0.8370957448893259","0.8985184921060383","0.7967138925553957"
"twilight-sweep-4","waseem","word","cnn","0.4033884630899556","0.3945212247960141","0.5772782356074403","0.5525965010598771","0.5209205020920502","0.404978174959095","0.5209205020920502","0.5948412698412698","0.8973988439306358","0.7967190053579924","0.6790780141843972","0.4997775896379094","0.5324382398332399","0.5941889094063008","0.7865883856538062","0.8081667010238438","0.9005836942195443","0.5051149234157637","0.5134672910576996","0.6129904918080389"
"leafy-sweep-3","waseem","word","cnn","0.3061718434852763","0.3061626983610399","0.5513627894968216","0.5522676598403726","0.5062761506276151","0.35412802015344097","0.506276150627615","0.6087352138307552","0.8901734104046243","0.7550077328712245","0.6743498817966903","0.4672126978539169","0.5167177621003034","0.5679432957393484","0.7212237399153287","0.8140663627497675","0.9044122261972009","0.4922851525231039","0.508102745549998","0.7075076446179791"
"legendary-sweep-2","waseem","word","cnn","0.34207341670028235","0.34104360986121374","0.5643347591567871","0.5546917327427678","0.5","0.34764708233641495","0.5","0.5","0.8988439306358381","0.7785741712530398","0.6690307328605201","0.478920797633058","0.5186858329412181","0.5577080450534899","0.7454429267513379","0.8320043219881146","0.9044122261972009","0.4935019906787176","0.5086895124602242","0.7072394786858539"
"fine-sweep-1","waseem","word","cnn","0.2952803549818475","0.2950968294915184","0.5467288632721369","0.550703258485666","0.502092050209205","0.345160250506539","0.502092050209205","0.5505285412262156","0.8959537572254336","0.760994704121575","0.6749408983451537","0.4569581252042389","0.5132336905463545","0.56466839837711","0.7208243469925713","0.8391608391608392","0.9042867005585892","0.4958560847774579","0.5097936452119001","0.69934905730335"
"lunar-sweep-5","waseem","word","lstm","0.2880193626462283","0.2879410359875439","0.5270592449415832","0.5284992307767685","0.502092050209205","0.3885233918128655","0.502092050209205","0.5081375553285665","0.880057803468208","0.7731944921595805","0.6447990543735225","0.47975883212126946","0.5077325671962498","0.5162772301326518","0.776331975397396","0.7701811933770697","0.7897759367350782","0.5374882277916682","0.5563546241604247","0.5352471296067904"
"sleek-sweep-4","waseem","word","lstm","0.2932634126663977","0.29303045732211525","0.5024713497872895","0.5022804001485212","0.4476987447698745","0.344061876247505","0.4476987447698745","0.35788021502307216","0.8786127167630058","0.7762931034482758","0.6412529550827423","0.4929777714587842","0.5129630908428097","0.5234913391693052","0.7869318635673775","0.7669713861018208","0.7991903596309546","0.5380455112673181","0.5524648172101535","0.5351175104473345"
"prime-sweep-1","wulczyn","liwc","lstm","0.7789431222267044","0.7014481771639147","0.7877250091294569","0.6843088831277191","0.5648535564853556","0.5173217337268914","0.5648535564853556","0.6070015308627712","0.7326589595375722","0.5258781919522989","0.6377068557919622","0.5383343741473374","0.5407248539002492","0.5522525529757931","0.528788241872354","0.524961214539007","0.884296742609678","0.7645997981111181","0.8890882120372054","0.7175814628298867"
"northern-sweep-5","davidson","liwc","cnn","0.3783783783783784","0.37706102541482234","0.6215508679380453","0.6010413887245405","0.497907949790795","0.3324022346368715","0.497907949790795","0.24947589098532497","0.8424855491329479","0.4661967544921198","0.6767139479905437","0.4122309938976488","0.4998426185700452","0.4963454653937947","0.5021087946321591","0.5479651162790697","0.9115985690077198","0.5561005928183115","0.5430279112518805","0.8977926685061095"
"exalted-sweep-4","davidson","liwc","cnn","0.21742638160548608","0.20633930469246117","0.5286263714537585","0.5842904595575645","0.497907949790795","0.3324022346368715","0.497907949790795","0.24947589098532497","0.8424855491329479","0.4661967544921198","0.6778959810874704","0.4040154984149349","0.498262380538662","0.3397511848341232","0.5021087946321591","0.5479651162790697","0.905071235799912","0.4876216744807724","0.5061200335201698","0.8072504936828598"
"magic-sweep-3","waseem","word","lstm","0.354578459056071","0.3478932796706585","0.5135017107555468","0.5095966267354854","0.49372384937238495","0.34461189801699715","0.49372384937238495","0.43021218610083706","0.8598265895953757","0.7563229907464888","0.6388888888888888","0.5045715657666663","0.5185726146676282","0.5301218940459447","0.7834571451393881","0.7372947092494517","0.8226950354609929","0.5391101631330215","0.5443365585704035","0.5363337428714285"
"misty-sweep-3","davidson","liwc","cnn","0.8354175070592981","0.4827048657141454","0.5136610401300686","0.8178165584415584","0.5146443514644351","0.378064921372008","0.5146443514644351","0.6204463642908566","0.18352601156069365","0.1732901984416463","0.3398345153664303","0.2774966502348181","0.5123207176593206","0.6058031774051191","0.49800303538621293","0.493705941591138","0.1086424402184146","0.10275169801155468","0.5033690257018935","0.5202240234001257"
"whole-sweep-2","davidson","liwc","cnn","0.8842275110931828","0.7743176060200327","0.7524876316211822","0.8045753110251906","0.497907949790795","0.49617918313570486","0.49790794979079495","0.4978788362887623","0.5317919075144508","0.44473832803352253","0.5053191489361702","0.481999705192022","0.4928889288587759","0.4937878787878788","0.4939851425832734","0.4968225434843152","0.4540262348584698","0.39704565298264016","0.5936955413365335","0.5336853644296081"
"cerulean-sweep-5","davidson","liwc","lstm","0.6196046793061718","0.5021754430797569","0.5312425132638797","0.519315251887738","0.5","0.498839683270821","0.5","0.5","0.453757225433526","0.4131646251177816","0.4757683215130024","0.4723087660573926","0.5132923070993478","0.5120394128222583","0.5203770269190829","0.5109516000240412","0.4361074499466516","0.378141511680345","0.5468222234244454","0.5168623756459882"
"polar-sweep-1","davidson","liwc","cnn","0.8632513110125051","0.6448551644864039","0.6126563346800736","0.8476981170001221","0.4811715481171548","0.4193232360836256","0.4811715481171549","0.46719536373341464","0.2976878612716763","0.2963654166422576","0.4078014184397163","0.39923885388687697","0.5181944174558489","0.524700926816187","0.5120696541257289","0.5099362135858486","0.20266114353856776","0.20238212549205403","0.542001479007816","0.535873787185667"
"honest-sweep-4","davidson","liwc","lstm","0.3989511899959661","0.3756406355645706","0.48373793690556766","0.49014148655356016","0.4560669456066946","0.43011738811445344","0.4560669456066946","0.4462829376886358","0.5910404624277457","0.4578408980800909","0.5342789598108747","0.4530651089524809","0.4544180018660941","0.45232123929333934","0.4755731288441569","0.485959595959596","0.739377392832486","0.5053319078986995","0.5292235536844591","0.5149025065020891"
"smart-sweep-2","waseem","word","lstm","0.2964905203711174","0.295775345321866","0.4919759633612218","0.49298523335448086","0.50418410041841","0.4253962618244528","0.50418410041841","0.5092664392059554","0.865606936416185","0.766371527210551","0.6176122931442081","0.48730994658717575","0.5009748013059446","0.5014611999653356","0.7945123412413132","0.7465495105119564","0.7756229209816105","0.5221744241245276","0.5394347665473733","0.523516173130379"
"woven-sweep-1","waseem","word","lstm","0.27833803953206937","0.278307976082087","0.4896732468535356","0.4899770633399479","0.4665271966527197","0.3626166758177112","0.4665271966527197","0.4037842190016103","0.838150289017341","0.7139313766019015","0.6223404255319149","0.486181835290271","0.5020009924665685","0.5031515580736544","0.7324546689032669","0.7003456014980655","0.6409339107512709","0.4692421645441007","0.523057343862623","0.5089451167035332"
"dry-sweep-5","waseem","word","mlp","0.22791448164582492","0.2205478236871156","0.5224956794990777","0.5477218450242767","0.5","0.3333333333333333","0.5","0.25","0.8670520231213873","0.6915204961721098","0.6962174940898345","0.5071360565806773","0.5435665522707089","0.6657542448997049","0.6617301701413851","0.7554697554697555","0.9046946588840772","0.4795376175845726","0.5022445371249269","0.86413369705947"
"still-sweep-4","waseem","word","mlp","0.26946349334409037","0.2682728103815194","0.5292968341136984","0.5367561873134176","0.49372384937238495","0.3305322128851541","0.49372384937238495","0.24842105263157896","0.8583815028901735","0.7249290176036343","0.6790780141843972","0.5422787221651233","0.5539898601392986","0.6014711031160584","0.721511302819714","0.728550942027791","0.9049143287516476","0.4818606654920871","0.5033928310881814","0.8899684379121915"
"daily-sweep-2","davidson","liwc","lstm","0.5264219443323921","0.4705974588788624","0.5555797844750388","0.5311125129715492","0.48326359832635984","0.4829898013250833","0.48326359832635984","0.48322807017543856","0.5086705202312138","0.4141142487175656","0.5898345153664303","0.5519505494505494","0.5574578723636603","0.5525577049917223","0.4421279654924515","0.4693514954101274","0.4434820812150882","0.3765075259650965","0.5156935216014925","0.5055605681096379"
"distinctive-sweep-2","davidson","liwc","mlp","0.9378781766841467","0.8990857165816564","0.94065678591947","0.8693527318808794","0.5062761506276151","0.3909513011553828","0.506276150627615","0.5258714007360901","0.7702312138728323","0.5447650965059269","0.6601654846335697","0.5353280142902517","0.5440073808678783","0.5705295831488784","0.5433740714114546","0.5466398680684394","0.9073306972949224","0.5097005797816572","0.5174909819595473","0.899974486774126"
"bumbling-sweep-1","davidson","liwc","mlp","0.9370713997579668","0.8976086334897219","0.938258704384698","0.8683704012168276","0.5104602510460251","0.4040281329923274","0.5104602510460251","0.5366182509039652","0.7687861271676301","0.5509045185365458","0.6513002364066194","0.5313521065400765","0.5389607365450921","0.558868277058588","0.5501557632398754","0.551749715660903","0.90827213958451","0.5204143242789157","0.5231457004398498","0.8982864156269805"
"stellar-sweep-5","davidson","liwc","mlp","0.9427188382412264","0.9057170069251604","0.9416534667513322","0.8787235846140038","0.50418410041841","0.39768081113125586","0.50418410041841","0.5142942583732057","0.7514450867052023","0.5386022855902374","0.6442080378250591","0.5321759259259259","0.5376663545803617","0.5530420387754502","0.5398993529834651","0.5376384597995629","0.91439151446683","0.5785538591138943","0.55630742323668","0.9221567036834462"
"cosmic-sweep-4","davidson","liwc","mlp","0.9370713997579668","0.8981058937352846","0.9411283776082916","0.8677049100867626","0.5125523012552301","0.38601394746271944","0.5125523012552301","0.5714712918660287","0.7846820809248555","0.5552910224062453","0.6648936170212766","0.5355102969621117","0.5455233815809125","0.5766193117316987","0.5519210799584631","0.5611453943407585","0.907173790246658","0.5060629984389516","0.5156439298928983","0.9241205360119114"
"vocal-sweep-3","davidson","liwc","lstm","0.45139169019766034","0.4278355694219297","0.5659582905935193","0.539542139610118","0.4665271966527197","0.4544917495737168","0.4665271966527197","0.4632872503840246","0.5592485549132948","0.4325352548160297","0.5904255319148937","0.5001685917959949","0.5025437978066167","0.502910052910053","0.4453151210160557","0.4694298574643661","0.5682231845854516","0.4297924653607419","0.4906314363343558","0.4966538979306413"
"clear-sweep-3","davidson","liwc","mlp","0.9370713997579668","0.8979408933140787","0.9401718198670936","0.8679226483031076","0.5167364016736402","0.40250969951786497","0.5167364016736402","0.5711309523809524","0.7760115606936416","0.5489164490312596","0.6601654846335697","0.5305766876730664","0.5410685235534157","0.5682565526076977","0.546792874830258","0.5521063118195403","0.9072679344756166","0.5073052758591723","0.5162827476047068","0.9208776789447866"
"gentle-sweep-1","davidson","liwc","lstm","0.5764421137555465","0.45532216753716354","0.47086075077862055","0.4823091609251725","0.4874476987447699","0.4795180508704329","0.4874476987447699","0.4866331096196868","0.4046242774566474","0.38070413234629685","0.4426713947990544","0.4426696427167984","0.5080682071846229","0.508044681287149","0.5142263759086189","0.5081617128140266","0.4179062323479571","0.37037972474861425","0.5656573387804975","0.5243541959155019"
"different-sweep-3","waseem","word","mlp","0.3299717628075837","0.3268059512721324","0.508275823570048","0.5064073243028118","0.5083682008368201","0.3684322974940824","0.5083682008368201","0.5735837438423645","0.861271676300578","0.7122411851338474","0.6719858156028369","0.5499790818338786","0.5566139545938515","0.5918190342240975","0.6964933301381899","0.7336753111047782","0.9046946588840772","0.4814648032941869","0.5031246874902661","0.797272854291201"
"worthy-sweep-2","waseem","word","mlp","0.26502622025010086","0.26284008920201274","0.5381082137200036","0.5528888523034312","0.5","0.3333333333333333","0.5","0.25","0.8829479768786127","0.7425772585111807","0.6867612293144209","0.5154817195330954","0.5429835986066925","0.6193210440674943","0.7131320393002636","0.7917213329834689","0.9047574217033828","0.4795579081036195","0.502279237659315","0.9190386487080467"
"absurd-sweep-1","waseem","word","mlp","0.24324324324324328","0.23970978668863868","0.5154485528938634","0.5240082922456297","0.50418410041841","0.34256448945245627","0.50418410041841","0.7510504201680672","0.861271676300578","0.6644238346366005","0.6861702127659575","0.5202726982938737","0.5449982415034103","0.6169370993589743","0.6354021886732167","0.7419152276295133","0.90472604029373","0.47987011491427534","0.5024085791196775","0.8690498618437579"
"light-sweep-5","wulczyn","word","cnn","0.5756353368293666","0.5450258827995572","0.7209939129201004","0.6263329876208331","0.5313807531380753","0.4166285278413425","0.5313807531380753","0.6472037447647203","0.8410404624277457","0.5455522388059701","0.6702127659574468","0.4796107343486812","0.519554642671887","0.5612638675756585","0.5432542535346273","0.6507936507936507","0.9537438021715936","0.8385732593877944","0.7822595430568056","0.9350279220448344"
"graceful-sweep-4","wulczyn","word","cnn","0.7010891488503429","0.6421597360816067","0.7715356327934743","0.6553755669839647","0.5397489539748954","0.4467243302397037","0.5397489539748954","0.6213846565089548","0.8352601156069365","0.5971813725490196","0.6719858156028369","0.5330231956776326","0.5463279539932326","0.5864250790911705","0.581835609872993","0.6512534325449553","0.9565995104500096","0.8598307364660014","0.8227117251739535","0.9101117617293027"
"pious-sweep-3","wulczyn","word","cnn","0.7805566760790641","0.7120740601567971","0.8164351157289493","0.6961732630221964","0.5502092050209205","0.4729608451498757","0.5502092050209205","0.6213608666215301","0.8439306358381503","0.6341635338345863","0.66725768321513","0.5191684800138101","0.5369750004416316","0.5733809280979092","0.613691189392124","0.6848873762697774","0.957540952739597","0.8664590340727663","0.8371679473076483","0.90325650771532"
"earnest-sweep-2","wulczyn","word","cnn","0.7135941912061315","0.6550872036057221","0.7867050685348909","0.6646836450989273","0.5146443514644351","0.3957938324071047","0.5146443514644351","0.5686950808902029","0.8338150289017341","0.5623601097674317","0.6625295508274232","0.5028095655427204","0.5266424277852098","0.5576041666666667","0.5542535346273664","0.6302147239263804","0.955155965605975","0.8453024537469631","0.790961658368594","0.934977001713798"
"resilient-sweep-1","wulczyn","word","cnn","0.7539330375151271","0.680414310229684","0.778430407952978","0.6707582105477883","0.5669456066945606","0.5099621127702252","0.5669456066945606","0.6251636554071747","0.8309248554913294","0.5888127656765006","0.66548463356974","0.5359279870209166","0.545957786446247","0.5775973101587603","0.5754533109673297","0.6370892836410078","0.9533358438461056","0.8607239406468131","0.8493654925317347","0.8730957636008705"
"devoted-sweep-4","wulczyn","word","lstm","0.7228721258572005","0.6524330176520948","0.7578460994540934","0.6528804634889375","0.5334728033472803","0.4703640582532954","0.5334728033472803","0.563955044153064","0.7615606936416185","0.542223451726585","0.6560283687943262","0.5517795110441108","0.5541914047256183","0.5742298089508244","0.5420640626248103","0.542388434541825","0.956756417498274","0.8759659052802024","0.8788347164365229","0.8731533979406692"
"legendary-sweep-5","wulczyn","word","lstm","0.6849536103267446","0.6195265273332433","0.7321830217688119","0.6336185606339475","0.5376569037656904","0.4801356279188792","0.5376569037656904","0.5675565326633166","0.7875722543352601","0.5686279498759621","0.6513002364066194","0.5313521065400765","0.5389607365450921","0.558868277058588","0.5650850706925473","0.5738043478260869","0.9564112219920918","0.8742627935038729","0.8749765703084741","0.8735525651792027"
"sparkling-sweep-3","wulczyn","word","lstm","0.6551028640580879","0.5994559368365155","0.7285876439488564","0.6287972016790974","0.5460251046025104","0.4911276277381216","0.5460251046025104","0.5809620596205962","0.791907514450867","0.568361777700771","0.648936170212766","0.5274143038510368","0.5357536884265229","0.5543135394125984","0.5638309769150891","0.5759095658782178","0.9537124207619406","0.8702602171409113","0.881845875800503","0.8595623027027879"
"soft-sweep-2","wulczyn","word","lstm","0.7111738604275918","0.6451973742074247","0.7594231113654178","0.6511698985767126","0.5648535564853556","0.5159022300126594","0.5648535564853556","0.6089014316371226","0.7630057803468208","0.5568259918775383","0.6436170212765957","0.5379986170877062","0.541640235686721","0.556159844054581","0.5581915488457544","0.5556727344979902","0.9497897445553254","0.8638353629125575","0.8880385208719616","0.8433108248305314"
"morning-sweep-1","wulczyn","word","lstm","0.6897942718838241","0.6256746580688486","0.7417887222714554","0.639070389070389","0.5669456066945606","0.514577967473692","0.5669456066945606","0.6177629958117763","0.7803468208092486","0.5558108108108107","0.6530732860520094","0.5355958372123144","0.5422231893507374","0.5629597701149425","0.5531751737359214","0.5597501211696914","0.9544028117743047","0.8727336795435436","0.8860415665952437","0.8605776032781682"
"revived-sweep-5","wulczyn","word","mlp","0.7958854376764825","0.7110930233415143","0.7797346991465992","0.6900769692755089","0.5941422594142259","0.5763340643274855","0.5941422594142259","0.6131700233600605","0.7673410404624278","0.5901544664304975","0.6400709219858156","0.5557916019131826","0.5551975217242581","0.5649622371912635","0.5989376148254653","0.5847659457979743","0.9413795267683424","0.7693621251212109","0.7022243657316102","0.9476829601960458"
"silvery-sweep-4","wulczyn","word","mlp","0.8136345300524405","0.7246985692857967","0.7798818171457015","0.7018298727416976","0.5878661087866108","0.566971245154259","0.5878661087866109","0.6088814647691774","0.7586705202312138","0.5599891866782922","0.6412529550827423","0.5600271597692704","0.5590051887693896","0.5683404261651093","0.5632638389647735","0.5576923076923077","0.9421954434193184","0.7744945210593002","0.7075162996880231","0.9462482725554896"
"fine-sweep-3","wulczyn","word","mlp","0.800726099233562","0.7136551289389705","0.7769051490136698","0.6920330999774171","0.604602510460251","0.5910553832922165","0.604602510460251","0.6205804003874718","0.7615606936416185","0.5881888315426147","0.6341607565011821","0.5578300765624373","0.5567311876998382","0.563386397565457","0.5993370077482227","0.5822312738044858","0.941944392142095","0.7729396818477139","0.7059105802749047","0.9466269294479164"
"good-sweep-2","wulczyn","word","mlp","0.7874142799515934","0.7039973173735183","0.7775122288202416","0.6845735439945917","0.5794979079497908","0.5573156403345082","0.5794979079497908","0.5994263443685408","0.7543352601156069","0.5536635706914345","0.6412529550827423","0.5572504143863741","0.5565561410073375","0.5665612029665918","0.5568815400591102","0.551533484824362","0.9433879369861294","0.782087959700521","0.7156568879467831","0.9435138568176916"
